speed,acceleration,steering_angel
16.685251,0.37334082,-0.9234471
17.773085,0.30018035,-0.9075903
16.711098,0.4077508,-1.1637677
17.179766,0.40048677,-1.0342833
17.65179,0.37614655,-0.8784484
17.54652,0.3482111,-0.73011535
17.942564,0.3095827,-0.7737096
17.327404,0.31752685,-0.8526017
15.370916,0.105716474,-0.0059360065
8.596738,0.38841772,-0.9560769
6.419885,0.40248373,-1.9391414
-1.4096798,0.30007368,-1.848472
-0.4423965,0.11615982,-2.339462
-1.5389522,0.12115184,-2.106148
-1.5259746,0.15710954,-1.962439
-4.5457864,0.06789965,-2.1998894
-3.9127104,0.053448267,-2.2814233
-4.86851,0.04517781,-2.4869165
17.74386,0.3072647,-0.41432673
8.768806,0.41738063,-0.867572
8.948275,0.18629265,-1.3607004
6.563106,0.32205254,-1.4380463
7.2003474,0.33464625,-1.4232585
4.6204257,0.32362148,-1.8211688
3.8066566,0.28948644,-1.8569564
4.097159,0.30618307,-1.7975396
4.495481,0.31672618,-1.6061883
1.5415913,0.26262265,-1.9257709
14.370988,0.34400147,-0.49940485
17.620554,0.21660785,-0.50237185
17.27885,0.25737223,-0.62129694
16.90402,0.3195826,-0.9621878
16.73448,0.39506814,-1.2321465
16.884317,0.40381756,-1.1476045
17.402575,0.26194832,-0.8278777
17.51792,0.25944623,-0.8545527
17.907892,0.26049083,-0.8828179
17.794918,0.29880413,-0.97581226
18.85462,-0.08200798,0.53965354
13.656872,0.026477987,0.10871988
18.78836,0.088649824,-0.20372845
18.649399,0.12694195,-0.28165674
19.545929,0.18004003,-0.6224217
19.453691,0.18187645,-0.6536717
18.29142,0.2181423,-0.70074373
20.134142,0.23388545,-0.8011312
19.441114,0.28386122,-0.8611849
19.634867,0.2555003,-0.7900253
18.86737,0.18806499,-0.19800098
19.793833,0.11847928,-0.107840486
20.58308,0.16527817,-0.46585393
20.65169,0.15008928,-0.55170023
21.013006,0.14153223,-0.5600747
21.129135,0.1845913,-0.70497733
20.863901,0.22342718,-0.5860461
20.521467,0.15985306,-0.58984554
21.197035,0.107733466,-0.47282845
21.456553,0.082152106,-0.4438359
20.387629,0.024222637,0.1442461
20.708538,0.15748656,-0.18531658
20.454397,0.08144309,-0.12130413
21.56043,0.067951955,-0.2012073
21.654669,0.13827914,-0.37941438
20.739265,0.09315489,-0.2510848
21.040411,0.079229005,-0.24527712
21.415964,0.11288977,-0.29668778
21.149822,0.13754474,-0.3790599
20.813114,0.08661569,-0.30301416
9.518517,0.32670984,-0.4334125
8.753339,0.24734269,-1.4816856
5.2433066,0.40067104,-1.5772824
0.9137818,0.28523934,-1.7035524
0.835777,0.1903481,-1.9586505
0.874952,0.22369651,-1.8419188
-0.1184562,0.19431135,-1.9280494
-1.6774181,0.13662545,-2.121489
-1.7057709,0.14923543,-2.241992
-2.8308852,0.08463477,-2.084619
16.458761,0.20440765,-0.19082941
16.542507,0.30286393,-0.62103826
16.224846,0.26597938,-0.59600616
16.040869,0.3047349,-0.8980295
16.334572,0.3099052,-1.0571264
16.991621,0.3030175,-1.1593335
17.4812,0.25912642,-1.1273767
18.581297,0.26536614,-1.056826
18.74845,0.28058356,-1.0244472
19.00603,0.23185024,-0.8359328
22.354544,0.2343149,-0.39105344
20.157707,0.080723055,-0.16676416
16.911728,0.2518524,-0.5036777
20.685682,0.0873027,-0.14914866
21.105164,0.05840019,-0.15719588
21.964952,0.06176547,-0.21000572
21.538424,0.08866016,-0.34983134
21.010319,0.06847019,-0.3708307
23.415052,0.15976329,-0.56642413
21.1796,0.14616397,-0.5482356
12.075731,0.31786454,-0.42475504
10.483626,0.31128868,-1.1844946
5.7081285,0.3758627,-1.5045476
2.9306056,0.36356762,-2.0023205
-1.2503284,0.25716516,-2.0535736
-0.5799354,0.073261835,-2.2477782
-2.1312335,0.092168346,-2.1194088
-3.6205256,0.08127359,-2.2025661
-4.3249326,0.047863863,-2.249691
-5.008324,0.028464654,-2.3268762
14.678043,0.07276895,0.1679645
17.15644,0.10596326,-0.2700976
16.216862,0.22866438,-0.4681173
16.900578,0.23021422,-0.63619417
17.935623,0.26509273,-0.9143329
18.522068,0.28083134,-0.9768631
16.949926,0.31066573,-0.93221754
18.445694,0.29055557,-0.88096935
18.664093,0.23785251,-0.82854205
19.096512,0.310097,-0.9588098
12.291491,0.41116887,-0.6367386
3.7887895,0.6739215,-2.1207476
-1.4609531,0.18890293,-2.346796
-1.4393123,0.11321994,-2.066875
-3.1775992,0.09629813,-2.052321
-3.215401,0.11654188,-2.122455
-3.480221,0.11631403,-2.2074525
-3.2039855,0.126541,-2.0948842
-4.149821,0.052220903,-2.3060253
-4.3400826,0.03205446,-2.4085038
18.705706,0.31068468,-0.42492646
18.909668,0.28773522,-0.622381
18.2348,0.30616882,-0.74670404
18.323147,0.21890035,-0.56571645
19.119122,0.2984172,-0.87379676
19.01556,0.2918205,-0.9076013
19.124163,0.2673609,-0.8076741
19.405926,0.1520397,-0.50639313
11.301748,0.22033608,-0.7535581
13.900061,0.24008189,-1.2950392
13.800446,0.23915395,-0.26739168
10.806734,0.40051514,-1.1871604
7.936271,0.37253046,-1.4977553
9.079852,0.37480298,-1.577495
8.341409,0.40202713,-1.6425744
7.082093,0.36746374,-1.644744
7.754417,0.40816668,-1.729993
6.9941382,0.36920655,-1.5487674
5.418072,0.33492455,-1.6946579
5.629474,0.34051234,-1.7175394
21.394531,0.09345767,-0.027011165
21.569384,0.04568807,-0.031000743
22.157488,0.09472953,-0.24323352
21.547415,0.09261519,-0.21012785
20.890234,0.057304107,-0.15274389
22.870077,0.050722398,-0.19918509
21.685427,0.044314183,-0.13949133
22.45002,0.05010601,-0.11412672
22.216633,0.090729766,-0.3027045
21.827168,0.17434515,-0.45683247
4.9079156,0.44863483,-0.72636086
4.8408713,0.1557489,-2.0229583
-2.0103114,0.25403842,-2.0735536
0.034822147,0.2482349,-2.039973
-0.8208278,0.19989246,-2.0970979
-2.8462908,0.12130794,-2.2612011
-5.634854,0.075322114,-2.4378445
-4.6082253,-0.021297207,-2.2551425
-4.535172,0.03140507,-2.3360639
-4.599959,0.039737903,-2.2728322
21.097742,0.15807968,-0.14183666
21.177221,0.09038123,-0.117869236
21.803806,0.054590352,-0.09326766
21.470371,0.034112968,-0.11775545
22.70219,0.06004127,-0.2612968
21.81175,0.063253395,-0.38122594
22.56282,0.18384475,-0.5893402
21.067293,0.14314531,-0.44891453
21.880571,0.21333314,-0.6643546
20.473984,0.13285804,-0.45114154
19.609262,0.027807245,0.20358516
14.244037,0.21897002,-0.28701097
17.772406,0.2257452,-0.59593344
17.509373,0.18899651,-0.43428522
19.47076,0.20074724,-0.74054724
19.940338,0.18248163,-0.73904103
18.768383,0.2644733,-0.8212734
19.61854,0.14717704,-0.55076885
21.211575,0.08850929,-0.4041503
20.262583,0.1509337,-0.4218006
13.586186,0.38905236,-0.58314973
7.3192677,0.3448589,-1.1189214
6.8834596,0.3398864,-1.7992777
6.3711705,0.35975578,-1.5626168
3.8711135,0.30165303,-1.7416693
2.675781,0.25382298,-1.8155996
0.58916444,0.21432199,-1.9202822
0.6145112,0.1903452,-1.9052509
0.750261,0.22622582,-1.8407375
-0.40399393,0.18704046,-1.9159111
21.614643,0.116916135,-0.06873784
21.395954,0.09873734,-0.09610782
21.662151,0.0954681,-0.27132648
21.556381,0.06855052,-0.217779
22.014044,0.057269327,-0.21850522
20.074728,0.16715744,-0.31001782
20.824059,0.15796912,-0.34775054
21.226713,0.22504327,-0.5556723
20.558733,0.1731741,-0.64365953
20.768269,0.124557965,-0.6139834
21.42935,0.2526744,-0.526609
20.300753,0.26538435,-0.59727865
19.848637,0.106583595,-0.3193614
21.282608,0.091097265,-0.1639141
20.75483,0.038456492,-0.079204895
23.05431,0.09207604,-0.36232972
21.771889,0.12686406,-0.4570402
21.899612,0.20228718,-0.6460306
21.312344,0.20002821,-0.5433478
20.955526,0.16620024,-0.51297575
6.0865283,0.41989678,-0.6567293
4.1661696,0.03808192,-1.403877
-0.90875465,0.18815643,-1.8048121
-2.6458151,0.09557101,-2.0106268
-3.491587,0.04759305,-2.0636818
-4.080952,0.036736973,-2.211182
-5.3138604,0.017558182,-2.4022298
-4.883059,0.002201968,-2.3878527
-5.1490026,0.0015113738,-2.2822914
-5.62287,-0.02598991,-2.253771
22.177517,0.13292293,-0.2009262
20.725163,0.10978416,-0.07316438
21.06959,0.17371914,-0.31311452
20.797796,0.19559957,-0.46048105
20.506634,0.21679313,-0.58182716
20.156263,0.13634737,-0.4251362
20.473354,0.1258417,-0.30051678
21.100645,0.16120534,-0.5633839
20.78639,0.124729834,-0.50443923
19.873209,0.25907534,-0.6687445
7.2844977,0.36415216,-0.49678314
0.31386152,0.07150098,-1.456011
-1.0223278,0.10279599,-1.7772182
-1.948048,0.15280375,-1.922414
-4.092995,0.0589922,-2.19202
-4.234574,0.03167469,-2.2633367
-3.9629881,0.07808947,-2.1379094
-4.4805436,0.040301017,-2.255857
-3.6789496,0.08907332,-2.2073293
-3.1745608,0.12669429,-2.1966975
20.907387,0.23386447,-0.31474102
20.432247,0.13642487,-0.2615803
20.058279,0.17574601,-0.32984924
20.940771,0.15028033,-0.40028328
20.440823,0.0707329,-0.08964754
21.72088,0.123491004,-0.39784646
20.671412,0.19066916,-0.49832916
20.968885,0.16328388,-0.51312846
20.89524,0.18210188,-0.61632085
20.740522,0.16481918,-0.5792867
10.084265,0.3777514,-0.5516949
9.502528,0.21942133,-1.2354199
3.204583,0.34716144,-1.6088433
4.252995,0.30789143,-1.7530233
3.9864252,0.34200305,-1.8342534
0.8321454,0.29367155,-2.0904403
0.74212044,0.25601155,-2.2610862
0.9986474,0.22468957,-1.9814225
1.4540812,0.25020185,-1.7682642
-3.812939,0.20148097,-2.4203868
17.188139,0.23628314,-0.31958497
14.962845,0.28175038,-0.5137649
15.844251,0.29551262,-0.7265218
16.419947,0.26232833,-0.77830917
12.058555,0.3457539,-1.3178421
15.830932,0.3896436,-1.347213
15.944951,0.355845,-0.9664523
15.576548,0.3889733,-1.1094813
15.490414,0.4117086,-1.11375
16.552906,0.34518743,-0.9207333
14.586948,0.32347414,-0.44320738
10.999621,0.5427261,-1.4701467
11.146519,0.40813935,-1.551049
11.043016,0.4157145,-1.44583
6.6788154,0.4494875,-1.8813723
7.994206,0.44856927,-1.8877989
7.947372,0.36618704,-1.4571793
7.715511,0.36037958,-1.5200113
7.111799,0.34880874,-1.5235714
7.010484,0.36179632,-1.61437
22.29195,-0.023030182,0.25885484
22.416122,0.07540225,-0.013569931
21.251923,0.122940354,-0.24686082
21.172096,0.08011585,-0.17537458
20.656584,0.14558782,-0.30870914
21.019386,0.092452854,-0.2413496
21.614983,0.13651605,-0.47191173
21.426641,0.15128884,-0.5688953
20.608639,0.083830304,-0.26832438
20.568453,0.02558435,0.00025611147
20.771067,-0.028521514,0.37102038
22.515892,-0.046816893,0.27409172
23.099586,0.044338427,-0.18741877
22.095854,0.08169276,-0.2698719
22.115952,0.17611206,-0.5721487
21.102945,0.15323721,-0.48442674
20.991447,0.074787,-0.3358143
21.455683,0.12606291,-0.35723037
21.281088,0.11582588,-0.36372858
21.521406,0.1419494,-0.5145981
22.878107,-0.06486068,0.31410265
22.707289,-0.024161791,0.2521741
22.82062,0.095084384,-0.17284812
21.528906,0.083659075,-0.106753655
21.782623,0.10247695,-0.40197134
21.454884,0.05567319,-0.26104873
20.340332,0.08314829,-0.09860016
21.086538,0.13196027,-0.2183292
20.10858,0.18972237,-0.38730252
21.161247,0.1431274,-0.35269558
19.762545,0.16564292,-0.20495172
17.415697,0.15969984,-0.12394906
18.590067,0.11810617,-0.10684333
19.667912,0.21685031,-0.5307438
19.101734,0.16757946,-0.55514663
20.380444,0.15281272,-0.6061311
20.38987,0.1905103,-0.67030615
20.471071,0.22417529,-0.68591994
20.350264,0.18162826,-0.58253586
20.518385,0.23211594,-0.71530706
1.9775997,0.48352024,-0.91841894
2.0309207,-0.0032646868,-2.0795202
-4.850991,0.22159949,-2.6025515
-2.7581732,0.13127923,-2.2190778
-4.988024,0.04458324,-2.2897844
-4.7850595,0.023989404,-2.3425007
-4.4090753,0.06498652,-2.2858632
-5.793036,-0.008643723,-2.4156334
-5.5193753,-0.04148183,-2.332029
-5.4031434,-0.009820468,-2.2246
7.256431,0.38456702,-0.55097944
-1.5576767,0.21053042,-1.8971676
-7.034962,-0.021122178,-2.322875
-3.860762,0.04605008,-2.2790453
-5.5729585,0.026488135,-2.3796391
-6.0579953,-0.03126558,-2.4131517
-5.0717015,0.030455345,-2.2631454
-5.862393,-0.013178906,-2.345688
-5.4323545,-0.0012039456,-2.2972229
-5.2197347,0.03884978,-2.306693
19.345533,0.23584932,-0.30427635
19.145079,0.26641598,-0.5231727
19.562542,0.12492057,-0.35172898
16.99454,0.27244025,-0.7161698
19.795984,0.19497357,-0.6015682
19.60315,0.18195689,-0.59738797
17.251394,0.31283402,-0.86675566
19.029627,0.18176912,-0.50952077
19.637665,0.17925465,-0.6158945
19.827248,0.13539948,-0.59414506
18.699934,0.1174653,-0.08537627
19.02537,0.15312971,-0.19490077
19.760565,0.116479464,-0.26297885
20.321182,0.062032066,-0.2454619
22.245903,0.14165242,-0.5343452
21.0633,0.22505993,-0.6720273
20.097494,0.13161878,-0.45262635
21.608723,0.18604338,-0.6661115
20.509535,0.12271454,-0.49476916
18.326696,0.23339869,-0.5521075
21.989832,0.14448346,-0.1731105
20.398981,0.18116686,-0.29518616
21.008333,0.14513175,-0.34161747
20.508617,0.11759757,-0.44752562
22.353277,0.11478968,-0.52030504
21.128624,0.10718448,-0.3772484
22.20638,0.10015197,-0.37221014
21.188284,0.09018539,-0.39873385
22.585066,0.038513325,-0.44162518
22.02713,0.08292445,-0.30676746
13.180935,0.13346407,-0.010122398
17.680721,0.19698244,-0.455338
17.219727,0.2018147,-0.4236688
18.360744,0.17820281,-0.5903541
16.49046,0.3044217,-1.0488057
18.592957,0.2591008,-0.89888924
16.77662,0.3827295,-1.1239442
18.117641,0.3185289,-0.89361006
18.313587,0.22445804,-0.6623711
18.042185,0.25668916,-0.8071019
16.906855,0.14211956,-0.04054479
18.248007,0.10786796,-0.10721759
18.246168,0.2445548,-0.5399269
18.149435,0.20024337,-0.4969281
17.714401,0.21288452,-0.5952204
18.817232,0.25163162,-0.81524426
18.668459,0.2062558,-0.82595986
18.206701,0.2446806,-0.7706271
18.201061,0.29405102,-0.8937226
19.181166,0.24629349,-0.8196581
10.327787,0.277272,-0.3084594
2.631316,0.28250274,-1.5580586
1.0463387,0.118311234,-1.6663007
-3.0550673,0.1357892,-1.9557873
-2.605509,0.11336456,-2.0254138
-4.880215,0.023301044,-2.1104503
-4.772204,-0.0023722115,-2.272886
-5.77163,-0.012087009,-2.3727982
-5.885546,-0.059652872,-2.267644
-5.2030034,-0.014892093,-2.4056697
8.928952,0.24735224,-0.23846258
5.1551137,0.0814297,-1.008955
1.0223538,0.25069484,-1.7661811
-0.1254638,0.20181683,-1.891549
-0.8453048,0.16955875,-1.9865566
-2.6229823,0.117192544,-2.183387
-1.9045261,0.13876472,-2.1114516
-4.302521,0.059106864,-2.291203
-3.9018004,0.03979606,-2.350876
-3.5188372,0.10320472,-2.1705997
15.400045,0.22578152,-0.28981173
15.128424,0.35632533,-0.80165833
13.434622,0.41074333,-1.0638382
14.795419,0.32530898,-1.0173595
16.174171,0.3064225,-1.1968553
16.52176,0.25006393,-0.9762203
17.862997,0.18806696,-0.8236508
18.771824,0.3196073,-1.1371807
18.607319,0.2778308,-0.9986952
15.267502,0.3695238,-1.1232674
10.921033,0.2486051,-0.24692734
10.701832,0.39655814,-1.5036476
7.6302342,0.40668175,-1.4389293
4.836944,0.3770321,-1.8789519
4.0641284,0.36866418,-2.0831203
0.8682954,0.33848915,-2.2851937
-1.1329769,0.16487162,-2.312147
-5.2146955,0.06470575,-2.3350508
-3.1785586,0.029737825,-2.1851313
-5.286225,0.029581109,-2.3101797
22.910053,-0.006087935,0.18818302
22.248852,-0.05742667,0.22867231
21.815157,-0.06327889,0.4100677
23.032463,0.00595192,0.007299473
21.513191,0.055201285,-0.19430919
22.958275,0.08968108,-0.29122633
21.401543,0.13833389,-0.39278674
21.831917,0.14982532,-0.46428943
21.208282,0.13381104,-0.45411998
20.776146,0.13339293,-0.4420882
22.765047,-0.002046785,0.16240774
22.181934,0.07631444,-0.012852797
21.378279,0.050602205,0.030826649
21.362408,0.06267952,-0.2623188
20.280602,0.13332437,-0.34823954
19.667212,0.083646335,-0.080403544
22.558676,-0.00080371526,0.025059542
20.45884,0.078464635,-0.10550598
21.829664,0.087332785,-0.24496497
21.182808,0.10470361,-0.4302618
22.223051,-0.0045137466,0.17009664
22.07119,0.007017636,0.004148861
22.011908,0.09640119,-0.20021708
22.020256,0.14953648,-0.43165416
21.26574,0.13423093,-0.44749743
19.831358,0.22133113,-0.59924954
21.187563,0.20369484,-0.61417466
20.459671,0.18642616,-0.6495386
19.959412,0.09685652,-0.3061586
22.322905,0.064288385,-0.3251688
18.02858,0.37804574,-0.6231463
17.812286,0.24865606,-0.46962148
18.838291,0.13953146,-0.2730344
18.843382,0.25442734,-0.66157156
19.064438,0.1706492,-0.5998157
19.935627,0.18578593,-0.6024187
19.92908,0.15107757,-0.46750337
20.826094,0.13969727,-0.47183156
19.799961,0.19408892,-0.6069734
19.879229,0.29854402,-0.7505407
19.689331,0.23803805,-0.40637475
16.424301,0.42023253,-0.7777056
17.533424,0.35851613,-0.93812555
16.653545,0.36348802,-1.0225416
17.416454,0.29007965,-0.9578008
18.189964,0.2559767,-0.950931
17.477192,0.27717665,-0.9472385
17.316349,0.2705957,-0.9434181
18.594875,0.22292456,-0.78212076
19.081432,0.25943142,-0.93348306
5.7930484,0.45166653,-0.7276413
-7.3931394,-0.021233475,-1.0400727
-7.418982,-0.26060084,-1.4422451
-5.5749593,-0.055070795,-2.3343287
-5.282269,0.014914953,-2.3463864
-5.564877,0.0015093472,-2.3017495
-5.483214,0.008091026,-2.2037969
-6.099507,-0.0444505,-2.279164
-6.7193303,-0.072986074,-2.251736
-6.1560216,-0.052210577,-2.3661914
19.272932,0.2701734,-0.4432599
19.54278,0.28548872,-0.5746709
18.441887,0.36611584,-0.86346716
16.170856,0.34800765,-0.86811966
16.007912,0.37013096,-0.9838529
16.332811,0.50935763,-1.1871289
15.156782,0.43267542,-0.9639955
16.442947,0.37375364,-0.89615375
15.184007,0.4139127,-0.9900288
16.724201,0.34243375,-0.8675837
5.36692,0.24322268,-0.16860695
1.2283608,-0.18057907,-0.6119
-2.8336565,0.011495599,-1.7583998
-1.6381534,0.16973257,-1.9646662
-3.223862,0.09196312,-2.1011639
-3.4356024,0.078663714,-2.15441
-5.1054997,0.029843772,-2.3943675
-4.0847936,0.029634679,-2.2259064
-4.7680345,0.008290463,-2.319327
-4.866879,0.005186492,-2.332395
22.56643,0.09701705,-0.04066388
20.853964,0.05638077,0.08096727
22.250643,0.06945933,-0.13817032
21.828804,0.08208782,-0.27213812
21.68542,0.06467929,-0.23817374
20.82252,0.050850518,-0.12347055
22.513708,-0.094285734,0.2571523
22.005344,0.08562029,-0.029593239
21.956432,0.08278134,-0.26654112
21.713276,0.23799808,-0.6803445
2.900603,0.32975975,-0.43739527
2.125591,-0.012723348,-1.7954568
-3.4492743,0.15640013,-2.2295785
-3.6041548,0.09852487,-2.2575758
-4.5495954,0.038312458,-2.266683
-5.0910363,0.02018457,-2.3355584
-5.119469,0.017024243,-2.3381114
-5.9270673,-0.009581647,-2.435024
-6.5448174,-0.048072286,-2.3406835
-6.126929,-0.05082742,-2.4018867
21.741312,-0.033951722,0.2874685
22.530281,-0.053397454,0.39995834
22.874935,0.022617647,-0.06424601
21.30479,0.035996594,-0.14764883
19.36731,0.086931124,-0.1710502
22.157976,0.09897567,-0.335877
21.261232,0.13147065,-0.358302
20.781712,0.18194376,-0.52077013
20.698034,0.12949105,-0.42602402
17.641485,0.17630744,-0.39891928
19.948881,0.2372322,-0.3818156
18.708145,0.22232941,-0.31937492
19.731243,0.0829344,-0.09614865
21.717539,-0.038604997,0.16185097
21.890354,0.023897687,0.04289319
21.828941,0.056607835,-0.11605955
22.255005,0.104630515,-0.37919933
21.3929,0.10031991,-0.44235504
20.894615,0.14204536,-0.35503346
21.603584,0.13940817,-0.41069263
18.394407,0.07087455,0.13849154
18.498339,0.07545077,0.01626723
20.124868,0.10175465,-0.17640074
20.27647,0.12417613,-0.3945772
20.406012,0.11458122,-0.48027807
20.955963,0.05006171,-0.20184757
21.709816,0.118982166,-0.38518298
21.207636,0.113304324,-0.36432838
19.657415,0.20494759,-0.5521321
20.699213,0.12754473,-0.46364397
11.819145,0.5195483,-0.8505085
13.269812,0.33792454,-1.2647518
10.128155,0.41469973,-1.3381339
10.362117,0.41662154,-1.6123161
9.703177,0.467084,-1.8144683
10.288674,0.4881236,-1.7283334
8.850795,0.4516769,-1.6033357
7.535357,0.43372506,-1.7443043
8.388551,0.38192323,-1.4540061
7.462507,0.3713719,-1.501926
15.589822,0.37409103,-0.6337322
15.284911,0.32894927,-0.73033017
15.639595,0.29930335,-0.7591942
14.887321,0.410061,-1.3343902
15.4519,0.39167768,-1.3286179
16.091724,0.37310943,-1.214537
16.304996,0.40798515,-1.1748445
15.511685,0.44818678,-1.1555746
16.859194,0.37439477,-0.8723107
17.414312,0.32223922,-0.7209373
22.991655,-0.019391557,0.22042929
21.801046,-0.040724657,0.27805382
22.587786,-0.08971188,0.3174551
23.196457,-0.04282988,0.30722553
21.876362,0.014465489,-0.049053025
22.970959,-0.004237911,-0.0012226201
22.075657,0.03652347,-0.03594811
22.70754,0.048772834,-0.22217233
21.15659,0.046774067,-0.18752779
23.21462,0.00089035305,-0.03483979
18.494598,0.34881502,-0.5381509
15.375774,0.44711265,-0.9390252
17.88611,0.22304839,-0.64624614
17.418344,0.19693771,-0.5339947
18.828745,0.1482258,-0.49319673
14.093908,0.24781875,-0.8122073
16.899668,0.22144546,-0.8158533
17.134132,0.29817736,-0.9325021
17.78508,0.2388187,-0.8559298
16.103514,0.3295251,-1.1610202
20.501392,0.37768564,-0.649826
19.088505,0.26802576,-0.58969116
20.0247,0.18791232,-0.54805714
20.406107,0.08493055,-0.30228245
20.629927,0.116809316,-0.32184422
21.31318,0.13308594,-0.37256843
21.354738,0.14456505,-0.47257483
21.814442,0.23364355,-0.67817014
20.747051,0.2039134,-0.6494526
20.380482,0.24393831,-0.71884686
23.156591,0.02567462,-0.053164016
22.411036,0.08743746,-0.22961463
22.096182,0.08898392,-0.24702169
22.065483,0.09993611,-0.28620076
21.043734,0.05627712,-0.20352437
23.017536,0.1139428,-0.27914953
21.419014,0.11961135,-0.33165592
21.489895,0.086566314,-0.30304444
21.765636,0.06469276,-0.34302735
20.056128,0.13305753,-0.35224706
8.20918,0.40737358,-0.6334258
4.7204137,0.23823583,-1.8358043
1.2778431,0.25337556,-1.8937303
0.39705244,0.24499492,-1.9182826
-0.48271212,0.19189924,-1.9692131
-1.358725,0.16927558,-2.0386622
-2.8310492,0.10411153,-2.1889617
-2.1739848,0.13694322,-2.201711
-2.916035,0.10705325,-2.2274237
-3.3037436,0.06598497,-2.268296
22.02858,0.0029460427,0.15871476
22.318596,-0.00229781,0.15053736
22.318607,-0.012594557,0.101048194
22.680285,0.07613615,-0.21863557
22.296358,0.16329488,-0.5035128
20.916355,0.11007717,-0.38106978
22.086279,0.1341426,-0.43773723
21.424292,0.13734531,-0.44874495
21.439392,0.15513594,-0.44478536
20.36894,0.09552502,-0.38725102
15.327111,0.36582133,-0.5527628
1.2894017,0.4899211,-1.4084553
-1.6735672,-0.17548001,-1.5355629
-3.7302897,-0.0069829584,-2.0826666
-5.1484323,0.01816156,-2.3408017
-5.095988,0.006759995,-2.343254
-5.339852,-0.01908282,-2.267968
-5.1230607,0.012682834,-2.1928117
-6.2422433,-0.04108844,-2.2516613
-7.6228757,-0.078746326,-2.3282838
21.248693,0.030621389,0.16098297
22.09162,0.0019626555,0.12949288
22.148079,-0.005914858,0.16883188
20.856014,0.08512717,-0.09398667
20.886236,0.08618646,-0.28257728
22.328192,0.08991687,-0.2998461
22.005697,0.20666456,-0.6566438
19.931181,0.13849214,-0.5092304
20.754356,0.09605918,-0.34919727
20.87081,0.04618352,-0.1516741
13.465374,0.2618844,-0.29658175
8.206427,0.45731035,-1.4431282
0.8555295,0.3622528,-1.9923183
0.46022382,0.12755445,-2.1043289
-0.7265895,0.16134395,-2.0449293
-1.082251,0.16328217,-1.9533638
-1.9134792,0.15657337,-2.1490905
-3.2766268,0.06821262,-2.0333807
-2.564749,0.13792725,-2.00608
-3.208851,0.077637024,-2.14745
14.440843,0.42947805,-0.6667785
14.473775,0.3801402,-1.1008172
13.792506,0.3957606,-1.1617421
13.572821,0.3726183,-1.3154391
15.447832,0.28036186,-1.0322833
14.866138,0.37242544,-1.4805365
15.039035,0.3560575,-1.4232954
15.9536915,0.36554793,-1.3529166
15.660241,0.3624998,-1.3252137
13.804898,0.432939,-1.438635
12.186782,0.35370678,-0.51215255
1.8135554,0.45953217,-1.7322954
-0.5159686,0.18560787,-2.7005932
-2.589636,0.14518188,-2.4951916
-3.4313452,0.09267556,-2.2516747
-4.1171784,0.05821926,-2.1875515
-6.650067,-0.02082636,-2.1985497
-6.576714,-0.080775,-2.2568123
-5.783135,-0.050118305,-2.3949196
-5.661141,-0.019327333,-2.288615
22.00742,0.09782106,-0.01933203
21.495314,0.051602207,-0.088062264
22.523333,-0.005160874,0.021760127
22.208517,0.009305158,-0.08611069
23.03052,0.09864436,-0.35665047
21.941923,0.13310254,-0.5066177
21.172342,0.090364635,-0.20119365
21.928112,0.2041266,-0.5222356
20.888454,0.13634749,-0.40395832
21.332115,0.0813921,-0.302046
15.633224,0.3935984,-0.61451423
-0.3628753,0.39667758,-0.96131533
0.9702279,-0.09159384,-2.2169259
-5.3993535,0.047757365,-2.0858521
-5.203795,-0.00060083595,-2.3633895
-4.5767713,0.049334936,-2.2708375
-5.5659947,-0.004852167,-2.3318615
-5.1841054,0.011773818,-2.3438058
-5.8563943,-0.02199859,-2.3429396
-5.0127397,0.036192797,-2.3451166
7.9374824,0.37110996,-0.52379555
-1.1547436,0.22316349,-1.8112739
-0.27128252,0.095390156,-2.2228765
-2.125872,0.18029791,-2.0903876
-8.839275,0.042300828,-2.1903396
-4.0982537,-0.027713379,-2.3627343
-6.4361253,-0.029518193,-2.2366488
-6.4657617,-0.07338879,-2.3023536
-5.347485,-0.037195988,-2.316633
-5.546843,-0.0019009772,-2.432238
22.016615,0.21508512,-0.35999686
20.63065,0.15235789,-0.2807939
21.439407,0.12951487,-0.31029785
21.300953,0.12110948,-0.4279921
18.911716,0.13826072,-0.26188827
21.732372,0.18331175,-0.5096372
20.704021,0.19537555,-0.67610306
20.51401,0.13749187,-0.52373326
21.393908,0.09581255,-0.43440938
21.281319,0.053882204,-0.23757197
10.918275,0.41134778,-0.6437188
6.234298,0.35973725,-1.6286823
2.8796651,0.29817528,-1.8323096
2.952298,0.27041695,-1.6640228
3.0393245,0.29415992,-1.7537745
1.0272347,0.22872812,-1.8104993
-0.258818,0.1823702,-1.9445449
-1.4576114,0.16461152,-2.1900678
-1.2220978,0.1615907,-2.0055165
-1.6693615,0.15850465,-2.026888
19.958757,0.17571665,-0.15205432
20.766476,0.14800394,-0.27296984
20.932667,0.11935014,-0.32162052
20.625961,0.06564192,-0.18310924
22.567636,0.13736552,-0.53038603
20.561535,0.0798377,-0.16623141
22.277323,0.03884629,-0.19935359
21.95502,0.059444614,-0.18152584
22.66257,0.07232667,-0.3527252
21.504034,0.07552739,-0.12459592
22.166485,0.030287633,0.15714896
21.623852,0.100768276,-0.063949354
21.389147,0.19974008,-0.43819302
